Project,Release,File,Normalized_File,Size_LOC,NR,NAuth,NFix,Age_in_Days,Weighted_Age,LOC_Added,Max_LOC_Added,Average_LOC_Added,LOC_Deleted,Max_LOC_Deleted,Average_LOC_Deleted,Churn,Max_Churn,Average_Churn,Change_Set_Size,Max_Change_Set_Size,Average_Change_Set_Size,Average_ND,Average_Entropy,NSmells,Buggy
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,org/apache/avro/file/DataFileConstants.java,35,9,3,7,575,32200,48,38,5,8,3,0,56,38,6,2911,790,323,75.1111,5.3697,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,org/apache/avro/file/DeflateCodec.java,128,7,3,7,327,106275,235,104,33,90,51,12,325,104,46,1454,464,207,42.1429,5.0195,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,org/apache/avro/file/DataFileStream.java,324,15,3,14,421,233234,459,177,30,95,22,6,554,177,36,3143,621,209,52.8667,5.0931,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,org/apache/avro/file/NullCodec.java,54,6,3,6,327,37278,89,57,14,25,13,4,114,57,19,1202,496,200,41.1667,4.8409,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,org/apache/avro/file/LengthLimitedInputStream.java,75,2,2,2,327,27795,85,85,42,0,0,0,85,85,42,1015,551,507,89.5,6.3385,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/Schema.java,org/apache/avro/Schema.java,1235,54,4,49,756,2585520,2386,451,44,1034,451,19,3420,451,63,4734,625,87,24.0185,3.9229,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,org/apache/avro/Protocol.java,384,24,3,20,615,813030,886,300,36,436,300,18,1322,300,55,3027,435,126,26,4.6721,0,Yes
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,org/apache/avro/reflect/ReflectDatumReader.java,124,27,3,24,615,441570,429,92,15,289,92,10,718,92,26,3279,435,121,25.037,4.591,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,org/apache/avro/reflect/ReflectDatumWriter.java,97,32,2,28,756,353052,289,61,9,178,61,5,467,61,14,4060,654,126,30.9375,4.5085,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,org/apache/avro/reflect/ReflectData.java,435,41,3,36,756,1354752,1135,194,27,657,194,16,1792,236,43,4369,579,106,28,4.4286,0,Yes
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,org/apache/avro/io/ResolvingDecoder.java,250,18,3,18,610,381250,446,223,24,179,91,9,625,223,34,3078,710,171,41.2222,4.5832,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,org/apache/avro/io/BinaryDecoder.java,889,11,3,11,612,902088,1223,820,111,251,147,22,1474,967,134,2787,622,253,61.4545,5.4314,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,org/apache/avro/io/BinaryData.java,406,11,3,11,543,369240,554,190,50,126,88,11,680,190,61,2719,627,247,61.3636,5.5101,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,org/apache/avro/io/BufferedBinaryEncoder.java,186,2,2,2,0,0,206,205,103,1,1,0,207,205,103,1119,1053,559,159.5,6.2147,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,org/apache/avro/io/Decoder.java,249,11,2,11,615,210945,310,279,28,33,15,3,343,279,31,2705,689,245,58,5.5606,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,org/apache/avro/io/ValidatingEncoder.java,187,13,3,13,613,293014,348,225,26,130,104,10,478,225,36,2910,689,223,52,4.959,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,org/apache/avro/io/DecoderFactory.java,294,5,2,5,374,191488,414,232,82,98,93,19,512,270,102,1748,689,349,94,6.077,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,org/apache/avro/io/ParsingEncoder.java,60,5,2,4,511,35770,70,52,14,0,0,0,70,52,14,1767,809,353,57.6,6.2356,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,org/apache/avro/io/EncoderFactory.java,318,3,2,3,4,1480,353,334,117,17,13,5,370,334,123,1138,1053,379,109.6667,5.4493,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,org/apache/avro/io/JsonDecoder.java,422,14,3,13,586,359218,539,397,38,74,26,5,613,397,43,3014,710,215,49.0714,4.829,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,org/apache/avro/io/DirectBinaryEncoder.java,119,1,1,1,0,0,133,133,133,0,0,0,133,133,133,1053,1053,1053,301,8.4852,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,org/apache/avro/io/BinaryEncoder.java,104,9,3,9,611,334828,336,266,37,212,189,23,548,266,60,2805,591,311,72.4444,5.8168,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,org/apache/avro/io/BlockingBinaryEncoder.java,491,11,3,11,630,573300,736,622,66,174,145,15,910,622,82,3002,689,272,61.5455,5.7361,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,org/apache/avro/io/ParsingDecoder.java,68,5,2,5,583,46057,78,74,15,1,1,0,79,74,15,2390,809,478,107.4,6.5753,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,org/apache/avro/io/parsing/Parser.java,175,10,3,10,511,197246,289,144,28,97,39,9,386,144,38,1888,801,188,32.8,4.3448,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,org/apache/avro/io/parsing/SkipParser.java,87,9,3,9,511,61320,108,94,12,12,4,1,120,94,13,1783,801,198,34.3333,4.218,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,125,10,3,10,582,94866,150,138,15,13,4,1,163,138,16,2512,662,251,60.7,5.0688,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,org/apache/avro/io/parsing/Symbol.java,481,16,3,15,652,425104,601,382,37,51,17,3,652,382,40,2921,815,182,45.4375,4.5872,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,org/apache/avro/io/parsing/JsonGrammarGenerator.java,93,9,3,9,511,66430,115,102,12,15,4,1,130,102,14,1918,511,213,39,4.9822,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,446,20,3,20,582,350946,540,337,27,63,20,3,603,337,30,3110,662,155,39.55,4.4706,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,org/apache/avro/io/ValidatingDecoder.java,217,13,3,13,613,422970,469,358,36,221,204,17,690,358,53,2813,710,216,49.9231,4.6428,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,org/apache/avro/io/Encoder.java,260,9,2,9,615,198030,304,269,33,18,6,2,322,269,35,3004,689,333,71.3333,5.9068,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,org/apache/avro/io/DirectBinaryDecoder.java,179,5,2,5,371,81620,212,203,42,8,4,1,220,203,44,1953,591,390,100.4,6.4246,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,org/apache/avro/io/JsonEncoder.java,263,14,3,14,583,216293,333,239,23,38,13,2,371,239,26,2901,689,207,48.2857,4.73,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,org/apache/avro/AvroRemoteException.java,33,8,2,5,658,26978,41,41,5,0,0,0,41,41,5,2675,809,334,74.25,6.3059,0,Yes
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,org/apache/avro/generic/GenericContainer.java,24,3,2,3,469,12663,27,27,9,0,0,0,27,27,9,1622,809,540,85,7.333,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,org/apache/avro/generic/GenericFixed.java,23,5,2,5,643,18004,26,24,5,2,1,0,28,24,5,2401,809,480,108.8,6.8414,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,org/apache/avro/generic/GenericData.java,608,41,4,36,756,1150632,1091,250,26,431,250,10,1522,250,37,4447,611,108,28.6341,4.3549,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,org/apache/avro/generic/GenericDatumReader.java,358,45,4,39,756,1756188,1361,265,30,962,265,21,2323,265,51,4620,618,102,27.7778,4.2938,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,org/apache/avro/generic/GenericEnumSymbol.java,23,3,2,3,198,5148,25,24,8,1,1,0,26,24,8,1680,662,560,147.3333,7.2844,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,org/apache/avro/generic/GenericDatumWriter.java,181,26,3,22,697,644725,566,164,21,359,164,13,925,164,35,4005,662,154,37.4231,4.9779,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,org/apache/avro/AvroRuntimeException.java,26,8,2,5,615,47355,53,24,6,24,24,3,77,24,9,2335,809,291,46.75,6.1245,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,org/apache/avro/ipc/specific/SpecificResponder.java,86,19,3,16,682,206646,201,64,10,102,46,5,303,67,15,3604,463,189,44.5789,5.3652,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,org/apache/avro/ipc/specific/SpecificRequestor.java,102,20,3,17,658,79618,121,121,6,0,0,0,121,121,6,3634,591,181,42.45,4.9946,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,org/apache/avro/ipc/RPCContext.java,186,10,2,10,584,189800,270,149,27,55,18,5,325,149,32,3132,715,313,71,6.1505,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java,org/apache/avro/ipc/trace/TracePlugin.java,333,8,3,8,176,77968,409,322,51,34,20,4,443,322,55,1758,591,219,63,5.1678,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java,org/apache/avro/ipc/trace/StaticServlet.java,44,2,2,2,114,5700,50,50,25,0,0,0,50,50,25,1033,612,516,89,7.4152,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java,org/apache/avro/ipc/trace/Util.java,200,5,2,5,132,33000,236,169,47,14,13,2,250,169,50,1147,590,229,48.6,5.6964,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java,org/apache/avro/ipc/trace/FileSpanStorage.java,316,2,2,2,124,44516,359,359,179,0,0,0,359,359,179,1020,594,510,89,7.4928,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java,org/apache/avro/ipc/trace/SpanAggregator.java,162,4,3,4,132,24816,184,155,46,4,2,1,188,155,47,1125,590,281,57,6.212,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,org/apache/avro/ipc/trace/TraceNode.java,123,3,2,3,132,20196,146,94,48,7,7,2,153,94,51,1097,590,365,69.6667,6.6929,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,org/apache/avro/ipc/trace/TracePluginConfiguration.java,70,5,2,5,132,10692,78,45,15,3,2,0,81,45,16,1154,590,230,48.6,5.7065,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java,org/apache/avro/ipc/trace/Trace.java,222,4,3,4,132,33396,248,245,62,5,3,1,253,245,63,1104,590,276,54.25,6.0093,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java,org/apache/avro/ipc/trace/TraceClientServlet.java,232,4,2,4,176,49984,269,198,67,15,12,3,284,210,71,1688,591,422,114.75,6.6598,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java,org/apache/avro/ipc/trace/TraceCollection.java,271,3,2,3,114,40584,331,281,110,25,25,8,356,281,118,1073,612,357,68,6.6004,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,org/apache/avro/ipc/trace/InMemorySpanStorage.java,69,3,2,3,132,10560,79,68,26,1,1,0,80,68,26,1064,590,354,66.3333,6.357,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,org/apache/avro/ipc/reflect/ReflectResponder.java,52,21,2,18,682,45694,65,63,3,2,2,0,67,63,3,3685,591,175,40.7619,5.0567,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,org/apache/avro/ipc/reflect/ReflectRequestor.java,69,16,2,13,658,53298,81,81,5,0,0,0,81,81,5,3407,618,212,46.125,5.1432,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java,org/apache/avro/ipc/HttpServer.java,94,6,3,6,511,93002,146,76,24,36,26,6,182,76,30,2451,653,408,93.3333,6.3963,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,org/apache/avro/ipc/DatagramServer.java,64,5,2,5,448,37632,82,79,16,2,1,0,84,79,16,1880,498,376,65.6,6.7876,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,org/apache/avro/ipc/HttpTransceiver.java,98,9,2,9,441,71442,137,116,15,25,14,2,162,116,18,2051,496,227,40.6667,5.3021,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,org/apache/avro/ipc/SaslSocketServer.java,90,2,2,2,89,9078,102,102,51,0,0,0,102,102,51,974,638,487,82.5,7.0515,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,org/apache/avro/ipc/DatagramTransceiver.java,73,4,2,4,448,38976,86,84,21,1,1,0,87,84,21,1666,519,416,71,6.8587,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,org/apache/avro/ipc/NettyTransportCodec.java,153,3,2,2,167,30561,183,165,61,0,0,0,183,165,61,1134,552,378,72.3333,6.931,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,org/apache/avro/ipc/LocalTransceiver.java,45,3,2,2,344,17888,52,52,17,0,0,0,52,52,17,1667,809,555,85.6667,6.737,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,org/apache/avro/ipc/SaslSocketTransceiver.java,342,5,2,4,230,98440,409,389,81,19,16,3,428,389,85,1977,638,395,110.6,6.6991,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,org/apache/avro/ipc/Transceiver.java,59,9,2,6,615,98400,116,40,12,44,40,4,160,40,17,2393,465,265,44.2222,6.1142,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,org/apache/avro/ipc/NettyTransceiver.java,231,4,2,4,238,65212,272,264,68,2,2,0,274,264,68,1678,653,419,113.25,6.5367,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,org/apache/avro/ipc/SocketTransceiver.java,101,14,2,11,615,199260,222,87,15,102,87,7,324,87,23,2930,436,209,37.3571,5.4978,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,org/apache/avro/ipc/generic/GenericResponder.java,58,12,2,9,682,53196,74,59,6,4,4,0,78,59,6,3128,591,260,58.5833,5.859,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,org/apache/avro/ipc/generic/GenericRequestor.java,66,15,2,12,658,50008,76,76,5,0,0,0,76,76,5,3391,591,226,51,5.6404,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,org/apache/avro/ipc/ResponderServlet.java,48,3,2,3,432,24192,56,56,18,0,0,0,56,56,18,1629,809,543,83.3333,7.2762,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,org/apache/avro/ipc/Requestor.java,242,31,3,28,697,517174,514,105,16,228,105,7,742,107,23,4164,481,134,33.4194,4.7724,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java,org/apache/avro/ipc/NettyServer.java,136,5,2,5,189,39123,181,148,36,26,23,5,207,148,41,1054,552,210,40.8,4.6946,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,org/apache/avro/ipc/SocketServer.java,123,17,2,14,658,326368,320,118,18,176,118,10,496,118,29,3651,591,214,48.3529,5.4881,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java,org/apache/avro/ipc/stats/StatsServer.java,48,2,2,2,140,7560,54,54,27,0,0,0,54,54,27,1002,575,501,87.5,7.5563,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java,org/apache/avro/ipc/stats/StaticServlet.java,41,3,2,3,140,6440,46,28,15,0,0,0,46,28,15,1088,575,362,69,6.7325,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,org/apache/avro/ipc/stats/FloatHistogram.java,49,3,2,3,341,18414,54,54,18,0,0,0,54,54,18,1678,809,559,86.3333,6.5512,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,org/apache/avro/ipc/stats/Stopwatch.java,66,3,2,3,341,25234,74,74,24,0,0,0,74,74,24,1678,809,559,86.3333,6.5512,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,org/apache/avro/ipc/stats/StatsPlugin.java,199,6,3,6,341,173228,367,121,61,141,117,23,508,129,84,1875,515,312,52.6667,5.2952,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,org/apache/avro/ipc/stats/StatsServlet.java,234,6,3,6,341,293942,566,209,94,296,206,49,862,254,143,1875,515,312,52.6667,5.2952,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,org/apache/avro/ipc/stats/IntegerHistogram.java,50,2,2,2,174,9570,55,55,27,0,0,0,55,55,27,990,546,495,88.5,7.7126,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,org/apache/avro/ipc/stats/Histogram.java,234,4,3,4,341,94457,272,205,68,5,5,1,277,205,69,1815,502,453,74,6.4189,0,No
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,org/apache/avro/ipc/Responder.java,222,33,2,30,697,544357,520,124,15,261,124,7,781,124,23,4229,471,128,32.4242,4.7789,0,Yes
AVRO,1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java,org/apache/avro/ipc/Ipc.java,47,2,2,2,6,318,53,53,26,0,0,0,53,53,26,981,656,490,79,6.4575,0,No
AVRO,1.5.1,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,org/apache/avro/compiler/specific/ProtocolTask.java,69,9,2,6,658,53298,81,81,9,0,0,0,81,81,9,2674,809,297,66.5556,6.0695,0,No
AVRO,1.5.1,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,org/apache/avro/compiler/specific/SpecificCompiler.java,392,43,4,39,658,283598,431,431,10,0,0,0,431,431,10,4241,591,98,25.6279,4.1774,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,org/apache/avro/tool/JsonToBinaryFragmentTool.java,74,6,2,5,422,38402,86,77,14,5,3,0,91,77,15,2604,689,434,96.8333,6.2637,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,org/apache/avro/tool/Util.java,113,7,2,6,422,59924,131,54,18,11,6,1,142,60,20,2652,710,378,87,6.1862,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,org/apache/avro/tool/IdlTool.java,68,7,2,7,392,41944,93,78,13,14,7,2,107,78,15,2552,591,364,84,5.7196,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,org/apache/avro/tool/FromTextTool.java,113,3,2,3,306,48348,144,99,48,14,14,4,158,99,52,1799,810,599,157,7.6666,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,org/apache/avro/tool/RpcSendTool.java,105,7,2,7,420,70560,143,98,20,25,13,3,168,98,24,2687,591,383,87.7143,6.0436,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,org/apache/avro/tool/ToTextTool.java,74,3,2,3,306,28764,91,88,30,3,3,1,94,88,31,1799,810,599,157,7.6666,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,org/apache/avro/tool/TetherTool.java,83,2,1,2,17,1615,95,78,47,0,0,0,95,78,47,1164,1045,582,172,6.4598,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,org/apache/avro/tool/DataFileGetSchemaTool.java,48,3,2,2,349,18846,54,54,18,0,0,0,54,54,18,1671,809,557,86.3333,6.962,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,org/apache/avro/tool/Tool.java,47,8,2,8,457,29705,58,34,7,7,3,0,65,34,8,2556,804,319,71.375,5.1741,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,org/apache/avro/tool/DataFileReadTool.java,69,7,2,5,421,39995,86,79,12,9,5,1,95,79,13,2572,689,367,82.2857,5.6006,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,org/apache/avro/tool/Main.java,87,17,3,16,457,64894,120,58,7,22,6,1,142,58,8,3065,500,180,42.6471,4.5271,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,org/apache/avro/tool/BinaryFragmentToJsonTool.java,80,6,2,5,422,40090,90,84,15,5,2,0,95,84,15,2484,689,414,95.5,6.2382,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,org/apache/avro/tool/DataFileWriteTool.java,125,7,3,5,422,72162,154,82,22,17,8,2,171,82,24,2663,710,380,84.8571,5.5549,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,org/apache/avro/tool/SpecificCompilerTool.java,58,2,1,2,4,256,64,47,32,0,0,0,64,47,32,1074,1040,537,158,5.9845,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,org/apache/avro/tool/RecodecTool.java,104,2,2,2,23,2645,115,115,57,0,0,0,115,115,57,982,653,491,80.5,6.702,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,org/apache/avro/tool/InduceSchemaTool.java,69,8,3,8,433,32908,76,76,9,0,0,0,76,76,9,2356,591,294,71.875,5.1027,0,No
AVRO,1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,org/apache/avro/tool/RpcReceiveTool.java,162,8,2,8,420,89880,197,140,24,17,10,2,214,140,26,2843,591,355,82.625,6.0921,0,No
AVRO,1.5.2,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,org/apache/avro/mojo/ProtocolMojo.java,58,3,2,3,134,9380,68,66,22,2,1,0,70,66,23,1559,674,519,150,7.2781,0,No
AVRO,1.5.2,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,org/apache/avro/mojo/SchemaMojo.java,58,3,2,3,134,9380,68,66,22,2,1,0,70,66,23,1559,674,519,150,7.2781,0,No
AVRO,1.5.2,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,org/apache/avro/mojo/AbstractAvroMojo.java,126,1,1,1,0,0,143,143,143,0,0,0,143,143,143,674,674,674,115,8.4172,0,No
